Term Alabama	1597-NI	1597-NI.pdf	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	0	0		Life Insurance Buyer's Guide
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1836	1836		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1837	1837		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1838	1838		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1839	1839		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1840	1840		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1841	1841		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1842	1842		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1843	1843		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1844	1844		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1845	1845		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1846	1846		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1847	1847		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1848	1848		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1849	1849		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1850	1850		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1851	1851		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1852	1852		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1853	1853		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1854	1854		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1855	1855		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1856	1856		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1857	1857		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1858	1858		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1859	1859		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1860	1860		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1861	1861		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1862	1862		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1863	1863		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1864	1864		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1865	1865		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1866	1866		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1867	1867		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1868	1868		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1869	1869		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1870	1870		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1871	1871		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1872	1872		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1873	1873		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1874	1874		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1875	1875		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1876	1876		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1877	1877		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1878	1878		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1879	1879		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1880	1880		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1881	1881		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1882	1882		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1883	1883		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1884	1884		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1885	1885		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1886	1886		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1887	1887		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1888	1888		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1889	1889		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1890	1890		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1891	1891		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1892	1892		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1893	1893		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1894	1894		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1895	1895		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1896	1896		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1897	1897		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1898	1898		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1899	1899		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1900	1900		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1901	1901		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1902	1902		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1903	1903		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1904	1904		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Hampshire	Hampshire	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1905	1905		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1906	1906		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1907	1907		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1908	1908		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1909	1909		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1910	1910		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1911	1911		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1912	1912		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1913	1913		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1914	1914		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1915	1915		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1916	1916		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1917	1917		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1918	1918		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1919	1919		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1920	1920		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1921	1921		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1922	1922		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1923	1923		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1924	1924		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1925	1925		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1926	1926		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1927	1927		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1928	1928		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1929	1929		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1930	1930		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1931	1931		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1932	1932		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1933	1933		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1934	1934		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1935	1935		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1936	1936		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1937	1937		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1938	1938		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1939	1939		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1940	1940		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1941	1941		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1942	1942		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1943	1943		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1944	1944		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1945	1945		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1946	1946		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1947	1947		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1948	1948		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1949	1949		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1950	1950		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1951	1951		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1952	1952		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1953	1953		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1954	1954		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1955	1955		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1956	1956		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1957	1957		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1958	1958		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1959	1959		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1960	1960		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1961	1961		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1962	1962		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Jersey	Jersey	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	1963	1963		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
